
2022-08-28 10:51:45.860495,19941
2022-08-28 10:51:55.891503,19938
2022-08-28 10:52:05.919820,19934
2022-08-28 10:52:15.957690,19929
2022-08-28 10:52:25.987128,19930
2022-08-28 10:52:56.086871,19927
2022-08-28 10:53:06.117676,19929
2022-08-28 10:53:16.149109,19927
2022-08-28 10:53:26.182646,19928
2022-08-28 10:53:36.212931,19926
2022-08-28 10:53:46.242275,19918
2022-08-28 10:53:56.268972,19907
2022-08-28 10:54:06.295483,19899
2022-08-28 10:54:16.328751,19903
2022-08-28 10:54:26.357801,19899
2022-08-28 10:54:36.387260,19888
2022-08-28 10:54:46.430557,19888
2022-08-28 10:54:56.462988,19881
2022-08-28 10:55:06.493755,19888
2022-08-28 10:55:16.522135,19899
2022-08-28 10:55:26.555366,19897
2022-08-28 10:55:36.588399,19904
2022-08-28 10:55:46.616367,19905
2022-08-28 10:55:56.650403,19904
2022-08-28 10:56:06.682135,19917
2022-08-28 10:56:16.708298,19919
2022-08-28 10:56:26.737786,19920
2022-08-28 10:56:46.795366,19923
2022-08-28 10:56:56.823884,19919
2022-08-28 10:57:06.851232,19913
2022-08-28 10:57:16.879380,19915
2022-08-28 10:57:26.906883,19915
2022-08-28 10:57:36.936733,19914
2022-08-28 10:57:46.967487,19913
2022-08-28 10:57:56.995266,19917
2022-08-28 10:58:07.027030,19917
2022-08-28 10:58:17.055465,19914
2022-08-28 10:58:27.086738,19908
2022-08-28 10:58:37.112382,19909
2022-08-28 10:58:47.147572,19908
2022-08-28 10:59:13.513837,19910
2022-08-28 10:59:23.539259,19909
2022-08-28 10:59:33.570278,19907
2022-08-28 10:59:43.600670,19908
2022-08-28 10:59:53.625474,19909
2022-08-28 11:00:03.655659,19919
2022-08-28 11:00:13.682138,19921
2022-08-28 11:00:23.711106,19917
2022-08-28 11:00:33.741888,19910
2022-08-28 11:00:43.770137,19906
2022-08-28 11:00:53.799639,19908
2022-08-28 11:01:03.828374,19912
2022-08-28 11:01:13.854464,19911
2022-08-28 11:01:23.883913,19915
2022-08-28 11:01:33.914669,19915
2022-08-28 11:01:43.945915,19923
2022-08-28 11:01:53.976834,19921
2022-08-28 11:02:04.004595,19923
2022-08-28 11:02:14.030954,19925
2022-08-28 11:02:24.061660,19934
2022-08-28 11:02:34.094490,19935
2022-08-28 11:02:44.126160,19934
2022-08-28 11:02:54.155970,19931
2022-08-28 11:03:14.226418,19933
2022-08-28 11:03:24.265371,19935
2022-08-28 11:03:34.293664,19936
2022-08-28 11:26:57.828502,19938
2022-08-28 11:27:07.856164,19938
2022-08-28 11:27:48.295582,19965
2022-08-28 11:27:58.326932,19969
2022-08-28 11:28:08.354701,19970
2022-08-28 11:28:18.389147,19970
2022-08-28 11:28:28.415569,19968
2022-08-28 11:28:38.443040,19969
2022-08-28 11:28:48.468465,19970
2022-08-28 11:28:58.498623,19970
2022-08-28 11:29:08.524410,19969
2022-08-28 11:29:18.554261,19973
2022-08-28 11:29:28.584318,19975
2022-08-28 11:29:38.611477,19976
2022-08-28 11:29:48.637884,19977
2022-08-28 11:29:58.665885,19974
2022-08-28 11:30:08.693791,19977
2022-08-28 11:30:18.723113,19974
2022-08-28 11:30:28.751877,19972
2022-08-28 11:30:38.783016,19967
2022-08-28 11:30:48.802117,19968
2022-08-28 11:30:58.829831,19967
2022-08-28 11:31:08.854703,19968
2022-08-28 11:31:18.880997,19970
2022-08-28 11:31:28.913625,19974
2022-08-28 11:31:38.949062,19976
2022-08-28 11:31:48.979113,19980
2022-08-28 11:31:59.014313,19978
2022-08-28 11:32:09.049543,19972
2022-08-28 11:32:19.086676,19971
2022-08-28 11:32:29.114198,19970
2022-08-28 11:32:39.150049,19969
2022-08-28 11:32:49.182129,19968
2022-08-28 11:32:59.210001,19969
2022-08-28 11:33:09.246520,19968
2022-08-28 11:33:19.283831,19967
2022-08-28 11:33:29.311987,19968
2022-08-28 11:33:39.349568,19966
2022-08-28 11:33:49.384119,19966
2022-08-28 11:33:59.423642,19963
2022-08-28 11:34:09.460838,19965
2022-08-28 11:34:19.488928,19965
2022-08-28 11:34:29.522512,19973
2022-08-28 11:34:39.557204,19972
2022-08-28 11:34:49.584758,19972
2022-08-28 11:34:59.616875,19970
2022-08-28 11:35:29.748432,19970
2022-08-28 11:35:39.786620,19973
2022-08-28 11:35:49.820805,19974
2022-08-28 11:35:59.859421,19970
2022-08-28 11:36:09.890546,19972
2022-08-28 11:36:19.929277,19975
2022-08-28 11:36:29.963474,19975
2022-08-28 11:36:40.000591,19975
2022-08-28 11:36:50.029832,19974
2022-08-28 11:37:00.065695,19975
2022-08-28 11:37:10.098937,19979
2022-08-28 11:37:20.138296,19979
2022-08-28 11:37:30.177599,19976
2022-08-28 11:37:40.199948,19974
2022-08-28 11:37:50.237152,19971
2022-08-28 11:38:00.265424,19969
2022-08-28 11:38:10.294707,19972
2022-08-28 11:38:20.330758,19976
2022-08-28 11:38:30.369499,19975
2022-08-28 11:38:40.398863,19974
2022-08-28 11:38:50.445356,19974
2022-08-28 11:39:00.485179,19973
2022-08-28 11:39:10.523967,19972
2022-08-28 11:39:30.630621,19972
2022-08-28 11:39:40.664904,19970
2022-08-28 11:39:50.697816,19978
2022-08-28 11:40:00.727076,19978
2022-08-28 11:40:10.760101,19978
2022-08-28 11:40:20.794541,19978
2022-08-28 11:40:30.824910,19981
2022-08-28 11:40:40.860169,19981
2022-08-28 11:40:50.887511,19982
2022-08-28 11:41:00.917177,19983
2022-08-28 11:41:10.956639,19996
2022-08-28 11:41:20.996673,19989
2022-08-28 11:41:31.031752,19988
2022-08-28 11:41:41.068492,19987
2022-08-28 11:41:51.098204,19986
2022-08-28 11:42:01.136989,19986
2022-08-28 11:42:11.174450,19996
2022-08-28 11:42:21.217513,19997
2022-08-28 11:42:31.245872,19991
2022-08-28 11:42:41.280223,19999
2022-08-28 11:42:51.304802,19997
2022-08-28 11:43:01.332067,20002
2022-08-28 11:43:11.370064,20002
2022-08-28 11:43:21.405493,20001
2022-08-28 11:43:31.439591,19998
2022-08-28 11:43:41.471490,19998
2022-08-28 11:43:51.508501,20003
2022-08-28 11:44:11.588443,20004
2022-08-28 11:44:21.623473,20008
2022-08-28 11:44:31.657534,20008
2022-08-28 11:44:41.686657,20007
2022-08-28 11:44:51.721558,20010
2022-08-28 11:45:01.757389,20008
2022-08-28 11:45:11.795546,20008
2022-08-28 11:45:21.822424,20005
2022-08-28 11:45:31.857486,20003
2022-08-28 11:45:41.897971,20002
2022-08-28 11:45:51.935177,20005
2022-08-28 11:46:01.967846,20003
2022-08-28 11:46:12.002529,20003
2022-08-28 11:46:22.032080,20004
2022-08-28 11:46:32.068521,20008
2022-08-28 11:46:42.104419,20009
2022-08-28 11:46:52.143159,20011
2022-08-28 11:47:02.174471,20027
2022-08-28 11:47:12.208632,20019
2022-08-28 11:47:22.240642,20022
2022-08-28 11:47:32.277756,20016
2022-08-28 11:47:42.309003,20027
2022-08-28 11:47:52.346764,20019
2022-08-28 11:48:02.384362,20014
2022-08-28 11:48:12.419956,20015
2022-08-28 11:48:42.551214,20008
2022-08-28 11:48:52.588571,20007
2022-08-28 11:49:02.615068,20009
2022-08-28 11:49:12.653527,20007
2022-08-28 11:49:22.688898,20006
2022-08-28 11:49:32.724224,20008
2022-08-28 11:49:42.751264,20008
2022-08-28 11:49:52.783939,20006
2022-08-28 11:50:02.816807,20008
2022-08-28 11:50:12.843464,20007
2022-08-28 11:50:22.872514,20008
2022-08-28 11:50:32.897703,20007
2022-08-28 11:50:42.939590,20014
2022-08-28 11:50:52.974090,20015
2022-08-28 11:51:03.012231,20015
2022-08-28 11:51:13.047818,20018
2022-08-28 11:51:23.082574,20021
2022-08-28 11:51:33.116946,20019
2022-08-28 11:51:43.156374,20020
2022-08-28 11:51:53.191103,20021
2022-08-28 11:52:03.220257,20021
2022-08-28 11:52:13.256938,20024
2022-08-28 11:52:23.289542,20028
2022-08-28 11:52:33.321205,20029
2022-08-28 11:52:43.348137,20027
2022-08-28 11:52:53.382995,20037
2022-08-28 11:53:23.503003,20030
2022-08-28 11:53:33.542503,20025
2022-08-28 11:53:43.573376,20023
2022-08-28 11:53:53.604997,20025
2022-08-28 11:54:03.640677,20026
2022-08-28 11:54:13.678187,20024
2022-08-28 11:54:23.712682,20024
2022-08-28 11:54:33.749606,20020
2022-08-28 11:54:43.785087,20019
2022-08-28 11:54:53.817266,20019
2022-08-28 11:55:03.852163,20019
2022-08-28 11:55:13.890459,20021
2022-08-28 11:55:23.925458,20027
2022-08-28 11:55:33.963096,20030
2022-08-28 11:55:44.002475,20031
2022-08-28 11:55:54.039695,20025
2022-08-28 11:56:04.078289,20025
2022-08-28 11:56:14.110777,20025
2022-08-28 11:56:24.146085,20025
2022-08-28 11:56:34.178191,20025
2022-08-28 11:56:44.211039,20025
2022-08-28 11:56:54.247756,20032
2022-08-28 11:57:04.290853,20027
2022-08-28 11:57:14.322655,20025
2022-08-28 11:57:24.349299,20025
2022-08-28 12:31:57.053252,20021
2022-08-28 12:32:07.087528,20103
2022-08-28 12:32:17.122094,20109
2022-08-28 12:32:27.157156,20105
2022-08-28 12:32:37.194973,20106
2022-08-28 12:32:47.237037,20103
2022-08-28 12:35:43.735285,20074
